# DG1: the direct proposal-level guard benchmark (no model in the loop)
# generator: code/scripts/direct_guard_benchmark.py (l1-direct-guard-1)
# sources:
#   code/suite/v0.2/suite.jsonl              sha256 0a0b471f4d04ba035dd12388c919c75a9b7aee6db52bf153f6295f185530908a
#   code/schema/adjustments.schema.json      sha256 1115fa83d8910ed18a4fa1a421e80aaf4629f4c91fc22f83c81ba32c3fa39321
#   code/l1guard/ (guard.py, config.py, findings.py, lb2.py, verdict.py)
#   analysis/ladder/ladder_anchors.json      (self-check target, ORACLE+G_CERT)
#   analysis/T1_e1_main.csv                  (LLM-mediated comparison)
# canonical proposal per class: benign=gold_ops, V1=literal_ops, V2=literal_ops, V3=gold_ops, V4=trap_ops, V5=gold_ops, V6=forbidden_ops
#   V5 has no representable proposal (gold/literal/trap/forbidden all empty, by construction)
# guard: lb_tier=tier2, tau=0.20, rule=atc, seed=0; three published configs
# run: 5522 guard calls, 4 worker(s), cores 0-3, 159.56 s wall
item_id,primary_class,subclass,twin_id,stratum,instance_id,reading,proposal_field,n_proposal_ops,proposal_empty,config,terminal,stage_reached,refused,refused_stage,blocking_codes,info_codes,infra_error,certified_gap,obj_bh,lb_bh,cert_tier,expected_violation,expected_stage,v1_decodability,quality_visible_candidate,badness
V4-0028,V4,reorder_direction_flipped,BEN-0608,c09_storm2_w80,c09_storm2_w80_u100_0015,gold,gold_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.039093,1566.9268,1507.9748,tier2,,,,True,204.3504
V4-0029,V4,reorder_direction_flipped,BEN-0609,c10_replay_400,c10_replay_400_0020,canonical,trap_ops,1,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,True,36.6268
V4-0029,V4,reorder_direction_flipped,BEN-0609,c10_replay_400,c10_replay_400_0020,canonical,trap_ops,1,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,True,36.6268
V4-0029,V4,reorder_direction_flipped,BEN-0609,c10_replay_400,c10_replay_400_0020,canonical,trap_ops,1,False,G_CERT,blocked_qual,qual,True,qual,gap_above_tau,,False,0.345536,142.6268,106.0,tier2,,,,True,36.6268
V4-0029,V4,reorder_direction_flipped,BEN-0609,c10_replay_400,c10_replay_400_0020,gold,gold_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,106.0,106.0,tier2,,,,True,36.6268
V4-0030,V4,reorder_direction_flipped,BEN-0610,c10_replay_400,c10_replay_400_0001,canonical,trap_ops,1,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,True,17.9532
V4-0030,V4,reorder_direction_flipped,BEN-0610,c10_replay_400,c10_replay_400_0001,canonical,trap_ops,1,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,True,17.9532
V4-0030,V4,reorder_direction_flipped,BEN-0610,c10_replay_400,c10_replay_400_0001,canonical,trap_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.179208,119.1,101.0,tier2,,,,True,17.9532
V4-0030,V4,reorder_direction_flipped,BEN-0610,c10_replay_400,c10_replay_400_0001,gold,gold_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.001453,101.1468,101.0,tier2,,,,True,17.9532
V4-0031,V4,reorder_direction_flipped,BEN-0611,c10_replay_400,c10_replay_400_0006,canonical,trap_ops,1,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,True,31.0612
V4-0031,V4,reorder_direction_flipped,BEN-0611,c10_replay_400,c10_replay_400_0006,canonical,trap_ops,1,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,True,31.0612
V4-0031,V4,reorder_direction_flipped,BEN-0611,c10_replay_400,c10_replay_400_0006,canonical,trap_ops,1,False,G_CERT,blocked_qual,qual,True,qual,gap_above_tau,,False,0.235312,163.0612,132.0,tier2,,,,True,31.0612
V4-0031,V4,reorder_direction_flipped,BEN-0611,c10_replay_400,c10_replay_400_0006,gold,gold_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,132.0,132.0,tier2,,,,True,31.0612
V4-0032,V4,reorder_direction_flipped,BEN-0612,c10_replay_400,c10_replay_400_0011,canonical,trap_ops,1,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,True,11.0068
V4-0032,V4,reorder_direction_flipped,BEN-0612,c10_replay_400,c10_replay_400_0011,canonical,trap_ops,1,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,True,11.0068
V4-0032,V4,reorder_direction_flipped,BEN-0612,c10_replay_400,c10_replay_400_0011,canonical,trap_ops,1,False,G_CERT,blocked_qual,qual,True,qual,gap_above_tau,,False,3.668933,14.0068,3.0,tier2,,,,True,11.0068
V4-0032,V4,reorder_direction_flipped,BEN-0612,c10_replay_400,c10_replay_400_0011,gold,gold_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,3.0,3.0,tier2,,,,True,11.0068
V4-0033,V4,reorder_direction_flipped,BEN-0613,c10_replay_400,c10_replay_400_0016,canonical,trap_ops,1,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,True,13.3768
V4-0033,V4,reorder_direction_flipped,BEN-0613,c10_replay_400,c10_replay_400_0016,canonical,trap_ops,1,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,True,13.3768
V4-0033,V4,reorder_direction_flipped,BEN-0613,c10_replay_400,c10_replay_400_0016,canonical,trap_ops,1,False,G_CERT,blocked_qual,qual,True,qual,gap_above_tau,,False,2.67536,18.3768,5.0,tier2,,,,True,13.3768
V4-0033,V4,reorder_direction_flipped,BEN-0613,c10_replay_400,c10_replay_400_0016,gold,gold_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,5.0,5.0,tier2,,,,True,13.3768
V4-0034,V4,reorder_direction_flipped,BEN-0614,c10_replay_400,c10_replay_400_0021,canonical,trap_ops,1,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,True,40.1448
V4-0034,V4,reorder_direction_flipped,BEN-0614,c10_replay_400,c10_replay_400_0021,canonical,trap_ops,1,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,True,40.1448
V4-0034,V4,reorder_direction_flipped,BEN-0614,c10_replay_400,c10_replay_400_0021,canonical,trap_ops,1,False,G_CERT,blocked_qual,qual,True,qual,gap_above_tau,,False,0.271249,188.1448,148.0,tier2,,,,True,40.1448
V4-0034,V4,reorder_direction_flipped,BEN-0614,c10_replay_400,c10_replay_400_0021,gold,gold_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,148.0,148.0,tier2,,,,True,40.1448
V4-0035,V4,reorder_direction_flipped,BEN-0615,c10_replay_400,c10_replay_400_0002,canonical,trap_ops,1,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,True,10.0
V4-0035,V4,reorder_direction_flipped,BEN-0615,c10_replay_400,c10_replay_400_0002,canonical,trap_ops,1,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,True,10.0
V4-0035,V4,reorder_direction_flipped,BEN-0615,c10_replay_400,c10_replay_400_0002,canonical,trap_ops,1,False,G_CERT,blocked_qual,qual,True,qual,gap_above_tau,,False,0.833333,22.0,12.0,tier2,,,,True,10.0
V4-0035,V4,reorder_direction_flipped,BEN-0615,c10_replay_400,c10_replay_400_0002,gold,gold_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,12.0,12.0,tier2,,,,True,10.0
V4-0036,V4,reorder_direction_flipped,BEN-0616,c10_replay_400,c10_replay_400_0007,canonical,trap_ops,1,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,True,37.1136
V4-0036,V4,reorder_direction_flipped,BEN-0616,c10_replay_400,c10_replay_400_0007,canonical,trap_ops,1,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,True,37.1136
V4-0036,V4,reorder_direction_flipped,BEN-0616,c10_replay_400,c10_replay_400_0007,canonical,trap_ops,1,False,G_CERT,blocked_qual,qual,True,qual,gap_above_tau,,False,0.545788,105.1136,68.0,tier2,,,,True,37.1136
V4-0036,V4,reorder_direction_flipped,BEN-0616,c10_replay_400,c10_replay_400_0007,gold,gold_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,68.0,68.0,tier2,,,,True,37.1136
V4-0037,V4,reorder_direction_flipped,BEN-0617,c10_replay_400,c10_replay_400_0012,canonical,trap_ops,1,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,True,24.7688
V4-0037,V4,reorder_direction_flipped,BEN-0617,c10_replay_400,c10_replay_400_0012,canonical,trap_ops,1,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,True,24.7688
V4-0037,V4,reorder_direction_flipped,BEN-0617,c10_replay_400,c10_replay_400_0012,canonical,trap_ops,1,False,G_CERT,blocked_qual,qual,True,qual,gap_above_tau,,False,0.378283,90.594,65.7296,tier2,,,,True,24.7688
V4-0037,V4,reorder_direction_flipped,BEN-0617,c10_replay_400,c10_replay_400_0012,gold,gold_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.001454,65.8252,65.7296,tier2,,,,True,24.7688
V4-0038,V4,reorder_direction_flipped,BEN-0618,c10_replay_400,c10_replay_400_0020,canonical,trap_ops,1,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,True,35.9024
V4-0038,V4,reorder_direction_flipped,BEN-0618,c10_replay_400,c10_replay_400_0020,canonical,trap_ops,1,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,True,35.9024
V4-0038,V4,reorder_direction_flipped,BEN-0618,c10_replay_400,c10_replay_400_0020,canonical,trap_ops,1,False,G_CERT,blocked_qual,qual,True,qual,gap_above_tau,,False,0.338702,141.9024,106.0,tier2,,,,True,35.9024
V4-0038,V4,reorder_direction_flipped,BEN-0618,c10_replay_400,c10_replay_400_0020,gold,gold_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,106.0,106.0,tier2,,,,True,35.9024
V4-0039,V4,reorder_direction_flipped,BEN-0619,c10_replay_400,c10_replay_400_0022,canonical,trap_ops,1,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,True,12.2272
V4-0039,V4,reorder_direction_flipped,BEN-0619,c10_replay_400,c10_replay_400_0022,canonical,trap_ops,1,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,True,12.2272
V4-0039,V4,reorder_direction_flipped,BEN-0619,c10_replay_400,c10_replay_400_0022,canonical,trap_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.083748,158.2272,146.0,tier2,,,,True,12.2272
V4-0039,V4,reorder_direction_flipped,BEN-0619,c10_replay_400,c10_replay_400_0022,gold,gold_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,146.0,146.0,tier2,,,,True,12.2272
V4-0040,V4,reorder_direction_flipped,BEN-0620,c10_replay_400,c10_replay_400_0003,canonical,trap_ops,1,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,True,39.4
V4-0040,V4,reorder_direction_flipped,BEN-0620,c10_replay_400,c10_replay_400_0003,canonical,trap_ops,1,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,True,39.4
V4-0040,V4,reorder_direction_flipped,BEN-0620,c10_replay_400,c10_replay_400_0003,canonical,trap_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.101439,509.9664,463.0,tier2,,,,True,39.4
V4-0040,V4,reorder_direction_flipped,BEN-0620,c10_replay_400,c10_replay_400_0003,gold,gold_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.016342,470.5664,463.0,tier2,,,,True,39.4
V4-0041,V4,reorder_direction_flipped,BEN-0621,c10_storm2_w80,c10_storm2_w80_u100_0008,canonical,trap_ops,1,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,True,423.4024
V4-0041,V4,reorder_direction_flipped,BEN-0621,c10_storm2_w80,c10_storm2_w80_u100_0008,canonical,trap_ops,1,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,True,423.4024
V4-0041,V4,reorder_direction_flipped,BEN-0621,c10_storm2_w80,c10_storm2_w80_u100_0008,canonical,trap_ops,1,False,G_CERT,blocked_qual,qual,True,qual,gap_above_tau,,False,0.373805,1633.7264,1189.1984,tier2,,,,True,423.4024
V4-0041,V4,reorder_direction_flipped,BEN-0621,c10_storm2_w80,c10_storm2_w80_u100_0008,gold,gold_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.017765,1210.324,1189.1984,tier2,,,,True,423.4024
V4-0042,V4,reorder_direction_flipped,BEN-0622,c10_storm2_w80,c10_storm2_w80_u100_0001,canonical,trap_ops,1,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,True,313.2624
V4-0042,V4,reorder_direction_flipped,BEN-0622,c10_storm2_w80,c10_storm2_w80_u100_0001,canonical,trap_ops,1,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,True,313.2624
V4-0042,V4,reorder_direction_flipped,BEN-0622,c10_storm2_w80,c10_storm2_w80_u100_0001,canonical,trap_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.156465,2315.5132,2002.234,tier2,,,,True,313.2624
V4-0042,V4,reorder_direction_flipped,BEN-0622,c10_storm2_w80,c10_storm2_w80_u100_0001,gold,gold_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,8e-06,2002.2508,2002.234,tier2,,,,True,313.2624
V4-0043,V4,reorder_direction_flipped,BEN-0623,c10_storm2_w80,c10_storm2_w80_u100_0006,canonical,trap_ops,1,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,True,507.428
V4-0043,V4,reorder_direction_flipped,BEN-0623,c10_storm2_w80,c10_storm2_w80_u100_0006,canonical,trap_ops,1,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,True,507.428
V4-0043,V4,reorder_direction_flipped,BEN-0623,c10_storm2_w80,c10_storm2_w80_u100_0006,canonical,trap_ops,1,False,G_CERT,blocked_qual,qual,True,qual,gap_above_tau,,False,0.392241,1817.8416,1305.6944,tier2,,,,True,507.428
V4-0043,V4,reorder_direction_flipped,BEN-0623,c10_storm2_w80,c10_storm2_w80_u100_0006,gold,gold_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.003614,1310.4136,1305.6944,tier2,,,,True,507.428
V4-0044,V4,reorder_direction_flipped,BEN-0624,c10_storm2_w80,c10_storm2_w80_u100_0011,canonical,trap_ops,1,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,True,555.7184
V4-0044,V4,reorder_direction_flipped,BEN-0624,c10_storm2_w80,c10_storm2_w80_u100_0011,canonical,trap_ops,1,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,True,555.7184
V4-0044,V4,reorder_direction_flipped,BEN-0624,c10_storm2_w80,c10_storm2_w80_u100_0011,canonical,trap_ops,1,False,G_CERT,blocked_qual,qual,True,qual,gap_above_tau,,False,0.427252,1863.7128,1305.8048,tier2,,,,True,555.7184
V4-0044,V4,reorder_direction_flipped,BEN-0624,c10_storm2_w80,c10_storm2_w80_u100_0011,gold,gold_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.001677,1307.9944,1305.8048,tier2,,,,True,555.7184
V4-0045,V4,reorder_direction_flipped,BEN-0625,c10_storm2_w80,c10_storm2_w80_u100_0004,canonical,trap_ops,1,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,True,232.9208
V4-0045,V4,reorder_direction_flipped,BEN-0625,c10_storm2_w80,c10_storm2_w80_u100_0004,canonical,trap_ops,1,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,True,232.9208
V4-0045,V4,reorder_direction_flipped,BEN-0625,c10_storm2_w80,c10_storm2_w80_u100_0004,canonical,trap_ops,1,False,G_CERT,blocked_qual,qual,True,qual,gap_above_tau,,False,0.330223,944.0228,709.6724,tier2,,,,True,232.9208
V4-0045,V4,reorder_direction_flipped,BEN-0625,c10_storm2_w80,c10_storm2_w80_u100_0004,gold,gold_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.002014,711.102,709.6724,tier2,,,,True,232.9208
V4-0046,V4,reorder_direction_flipped,BEN-0626,c10_storm2_w80,c10_storm2_w80_u100_0009,canonical,trap_ops,1,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,True,605.3728
V4-0046,V4,reorder_direction_flipped,BEN-0626,c10_storm2_w80,c10_storm2_w80_u100_0009,canonical,trap_ops,1,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,True,605.3728
V4-0046,V4,reorder_direction_flipped,BEN-0626,c10_storm2_w80,c10_storm2_w80_u100_0009,canonical,trap_ops,1,False,G_CERT,blocked_qual,qual,True,qual,gap_above_tau,,False,0.357532,2334.2324,1719.468,tier2,,,,True,605.3728
V4-0046,V4,reorder_direction_flipped,BEN-0626,c10_storm2_w80,c10_storm2_w80_u100_0009,gold,gold_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.005462,1728.8596,1719.468,tier2,,,,True,605.3728
V4-0047,V4,reorder_direction_flipped,BEN-0627,c10_storm2_w80,c10_storm2_w80_u100_0002,canonical,trap_ops,1,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,True,835.2176
V4-0047,V4,reorder_direction_flipped,BEN-0627,c10_storm2_w80,c10_storm2_w80_u100_0002,canonical,trap_ops,1,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,True,835.2176
V4-0047,V4,reorder_direction_flipped,BEN-0627,c10_storm2_w80,c10_storm2_w80_u100_0002,canonical,trap_ops,1,False,G_CERT,blocked_qual,qual,True,qual,gap_above_tau,,False,0.730392,2258.006,1304.91,tier2,,,,True,835.2176
V4-0047,V4,reorder_direction_flipped,BEN-0627,c10_storm2_w80,c10_storm2_w80_u100_0002,gold,gold_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.090335,1422.7884,1304.91,tier2,,,,True,835.2176
V4-0048,V4,reorder_direction_flipped,BEN-0628,c10_storm2_w80,c10_storm2_w80_u100_0007,canonical,trap_ops,1,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,True,712.8688
V4-0048,V4,reorder_direction_flipped,BEN-0628,c10_storm2_w80,c10_storm2_w80_u100_0007,canonical,trap_ops,1,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,True,712.8688
V4-0048,V4,reorder_direction_flipped,BEN-0628,c10_storm2_w80,c10_storm2_w80_u100_0007,canonical,trap_ops,1,False,G_CERT,blocked_qual,qual,True,qual,gap_above_tau,,False,0.272848,3325.5688,2612.7,tier2,,,,True,712.8688
V4-0048,V4,reorder_direction_flipped,BEN-0628,c10_storm2_w80,c10_storm2_w80_u100_0007,gold,gold_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,2612.7,2612.7,tier2,,,,True,712.8688
V4-0049,V4,reorder_direction_flipped,BEN-0629,c10_storm2_w80,c10_storm2_w80_u100_0000,canonical,trap_ops,1,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,True,447.6888
V4-0049,V4,reorder_direction_flipped,BEN-0629,c10_storm2_w80,c10_storm2_w80_u100_0000,canonical,trap_ops,1,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,True,447.6888
V4-0049,V4,reorder_direction_flipped,BEN-0629,c10_storm2_w80,c10_storm2_w80_u100_0000,canonical,trap_ops,1,False,G_CERT,blocked_qual,qual,True,qual,gap_above_tau,,False,0.241584,2301.5328,1853.7076,tier2,,,,True,447.6888
V4-0049,V4,reorder_direction_flipped,BEN-0629,c10_storm2_w80,c10_storm2_w80_u100_0000,gold,gold_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,7.4e-05,1853.844,1853.7076,tier2,,,,True,447.6888
V4-0050,V4,reorder_direction_flipped,BEN-0630,c10_storm2_w80,c10_storm2_w80_u100_0005,canonical,trap_ops,1,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,True,276.3664
V4-0050,V4,reorder_direction_flipped,BEN-0630,c10_storm2_w80,c10_storm2_w80_u100_0005,canonical,trap_ops,1,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,True,276.3664
V4-0050,V4,reorder_direction_flipped,BEN-0630,c10_storm2_w80,c10_storm2_w80_u100_0005,canonical,trap_ops,1,False,G_CERT,blocked_qual,qual,True,qual,gap_above_tau,,False,0.334181,1104.7672,828.0488,tier2,,,,True,276.3664
V4-0050,V4,reorder_direction_flipped,BEN-0630,c10_storm2_w80,c10_storm2_w80_u100_0005,gold,gold_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.000425,828.4008,828.0488,tier2,,,,True,276.3664
V4-0051,V4,sign_flipped_shift,BEN-0631,c09_storm2_w80,c09_storm2_w80_u100_0000,canonical,trap_ops,1,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,False,0.0
V4-0051,V4,sign_flipped_shift,BEN-0631,c09_storm2_w80,c09_storm2_w80_u100_0000,canonical,trap_ops,1,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,False,0.0
V4-0051,V4,sign_flipped_shift,BEN-0631,c09_storm2_w80,c09_storm2_w80_u100_0000,canonical,trap_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.123812,637.7516,567.4896,tier2,,,,False,0.0
V4-0051,V4,sign_flipped_shift,BEN-0631,c09_storm2_w80,c09_storm2_w80_u100_0000,gold,gold_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.123812,637.7516,567.4896,tier2,,,,False,0.0
V4-0052,V4,sign_flipped_shift,BEN-0632,c09_storm2_w80,c09_storm2_w80_u100_0005,canonical,trap_ops,1,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,False,0.0
V4-0052,V4,sign_flipped_shift,BEN-0632,c09_storm2_w80,c09_storm2_w80_u100_0005,canonical,trap_ops,1,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,False,0.0
V4-0052,V4,sign_flipped_shift,BEN-0632,c09_storm2_w80,c09_storm2_w80_u100_0005,canonical,trap_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.009522,461.2184,456.868,tier2,,,,False,0.0
V4-0052,V4,sign_flipped_shift,BEN-0632,c09_storm2_w80,c09_storm2_w80_u100_0005,gold,gold_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.016267,464.3,456.868,tier2,,,,False,0.0
V4-0053,V4,sign_flipped_shift,BEN-0633,c09_storm2_w80,c09_storm2_w80_u100_0010,canonical,trap_ops,1,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,False,0.0
V4-0053,V4,sign_flipped_shift,BEN-0633,c09_storm2_w80,c09_storm2_w80_u100_0010,canonical,trap_ops,1,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,False,0.0
V4-0053,V4,sign_flipped_shift,BEN-0633,c09_storm2_w80,c09_storm2_w80_u100_0010,canonical,trap_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.010113,426.222,421.9548,tier2,,,,False,0.0
V4-0053,V4,sign_flipped_shift,BEN-0633,c09_storm2_w80,c09_storm2_w80_u100_0010,gold,gold_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.010113,426.222,421.9548,tier2,,,,False,0.0
V4-0054,V4,sign_flipped_shift,BEN-0634,c09_storm2_w80,c09_storm2_w80_u100_0015,canonical,trap_ops,1,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,False,0.0
V4-0054,V4,sign_flipped_shift,BEN-0634,c09_storm2_w80,c09_storm2_w80_u100_0015,canonical,trap_ops,1,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,False,0.0
V4-0054,V4,sign_flipped_shift,BEN-0634,c09_storm2_w80,c09_storm2_w80_u100_0015,canonical,trap_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.030226,1553.5556,1507.9748,tier2,,,,False,0.0
V4-0054,V4,sign_flipped_shift,BEN-0634,c09_storm2_w80,c09_storm2_w80_u100_0015,gold,gold_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.030226,1553.5556,1507.9748,tier2,,,,False,0.0
V4-0055,V4,sign_flipped_shift,BEN-0635,c09_storm2_w80,c09_storm2_w80_u100_0020,canonical,trap_ops,1,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,False,0.0
V4-0055,V4,sign_flipped_shift,BEN-0635,c09_storm2_w80,c09_storm2_w80_u100_0020,canonical,trap_ops,1,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,False,0.0
V4-0055,V4,sign_flipped_shift,BEN-0635,c09_storm2_w80,c09_storm2_w80_u100_0020,canonical,trap_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.012756,729.8416,720.6488,tier2,,,,False,0.0
V4-0055,V4,sign_flipped_shift,BEN-0635,c09_storm2_w80,c09_storm2_w80_u100_0020,gold,gold_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.024308,738.1664,720.6488,tier2,,,,False,0.0
V4-0056,V4,sign_flipped_shift,BEN-0636,c09_storm2_w80,c09_storm2_w80_u100_0001,canonical,trap_ops,1,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,False,0.0
V4-0056,V4,sign_flipped_shift,BEN-0636,c09_storm2_w80,c09_storm2_w80_u100_0001,canonical,trap_ops,1,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,False,0.0
V4-0056,V4,sign_flipped_shift,BEN-0636,c09_storm2_w80,c09_storm2_w80_u100_0001,canonical,trap_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.055963,685.37,649.0476,tier2,,,,False,0.0
V4-0056,V4,sign_flipped_shift,BEN-0636,c09_storm2_w80,c09_storm2_w80_u100_0001,gold,gold_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.055963,685.37,649.0476,tier2,,,,False,0.0
V4-0057,V4,sign_flipped_shift,BEN-0637,c09_storm2_w80,c09_storm2_w80_u100_0006,canonical,trap_ops,1,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,False,0.0
V4-0057,V4,sign_flipped_shift,BEN-0637,c09_storm2_w80,c09_storm2_w80_u100_0006,canonical,trap_ops,1,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,False,0.0
V4-0057,V4,sign_flipped_shift,BEN-0637,c09_storm2_w80,c09_storm2_w80_u100_0006,canonical,trap_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.010894,699.0872,691.5536,tier2,,,,False,0.0
V4-0057,V4,sign_flipped_shift,BEN-0637,c09_storm2_w80,c09_storm2_w80_u100_0006,gold,gold_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.010894,699.0872,691.5536,tier2,,,,False,0.0
V4-0058,V4,sign_flipped_shift,BEN-0638,c09_storm2_w80,c09_storm2_w80_u100_0011,canonical,trap_ops,1,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,False,0.0
V4-0058,V4,sign_flipped_shift,BEN-0638,c09_storm2_w80,c09_storm2_w80_u100_0011,canonical,trap_ops,1,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,False,0.0
V4-0058,V4,sign_flipped_shift,BEN-0638,c09_storm2_w80,c09_storm2_w80_u100_0011,canonical,trap_ops,1,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.040054,453.8816,436.402,tier2,,,,False,0.0
